"Date" "CUS_SMG" "CUS_W_SM" "EML_SM" "GCS_SM" "WAF_SM" "ENA_SM" "AWP_SST_area" "AWP_SST" "TNA_SST" "NP_SST" "NWA_SST" "ENSO3.4_SST" "WHWP_SST_area" "WHWP_SST" "AMO_SST" "TNA_SSS" "AWP_SSS" "PML_STG" "WA_LSTC" "EA_LSTC" "WA_LSTCA_E" "EA_LSTCA_E" "WA_LSTCA_W" "EA_LSTCA_W" "WA_LSdTC" "EA_LSdTC" "WA_LSdTCA_E" "EA_LSdTCA_E" "WA_LSdTCA_W" "EA_LSdTCA_W" "SASMI" "NASMI" "AO1" "NAO" "PDO" "P"
1978-04-01 -0.13712264131292 -0.766574907135969 0.764049576562977 -0.467698006143807 0.685698236158361 1.24878250105307 0.308622559957781 -0.781769945088269 -0.0565032707700976 0.128820159553877 0.080802296552414 -2.23979538205466 1.68637480003426 0.429416084736851 -0.529657399398377 -0.271277100850614 0.779217268972026 -0.578935478084392 0.991836654339384 -1.43134892157795 -1.09998464319644 -0.345419838809651 0.290287417537244 -1.19987494603865 1.90679122280479 -0.233257201369268 -0.515841967266094 -0.570707127792445 1.30024096505664 -0.428188361268464 0.0342438719492645 0.358055963304394 -1.32665388931696 -1.29144468887844 1.32839028749873 -0.241282216600347
1978-05-01 0.0650746496842297 -0.287880944668498 0.609126413180511 -0.635528738982804 1.14929211486033 1.40606197590686 1.04780877269749 0.273898496851081 -0.127009125029061 -0.167867123802289 0.649739411656801 -2.3382275043959 1.95525949757444 -0.121774293954451 -0.445047761682354 -1.08335275574353 0.46910331626853 -0.213365721172702 -0.460271403765603 -1.09189268944901 -0.239875357996059 -0.588732185176782 -0.608637945108647 -1.17705022590264 -1.08784314068211 0.245074812609035 1.08597816984884 -0.334830248022118 -0.632425454818403 0.0931077796579424 -0.489317817982468 0.100142936416574 0.084765532279045 1.17799815355202 0.987057966242653 0.0279656329219754
1978-06-01 0.730011882875373 0.456004075740938 0.390775572962365 -0.392102968893236 1.19774298393876 1.23896188584038 2.0387607940778 1.23680324448513 0.108467290671169 0.397949806195238 0.0670405944933022 -0.921236476478388 2.44916343752352 0.113848175108163 -0.120797567987397 -1.05309429755964 1.16758823937699 -0.972931294932809 0.13513794303598 -1.62701057083217 -0.266572720008749 -1.20475501763765 -0.0548150489309779 -2.15295042429417 0.536408226231471 -0.134879976140227 0.00708162993816672 -0.638585625018799 0.511258350737974 -0.38660028075294 -0.833371762618542 0.385062802993763 1.08470666069195 1.52243787035089 0.524528859637996 0.324097350667905
1978-07-01 1.06303501867331 0.184210623113473 0.469525424323249 -0.356506700225769 1.28960737622969 0.986542089833116 -0.0784001498955862 0.142666049192394 -1.21439832643136 0.349702567048917 0.217689686476562 1.12895718694774 0.427393940291245 -0.330757777236597 -1.22479565031728 -0.992769731346572 -0.774821294075093 0.225788037310599 0.254974360757857 -0.496482579077365 -0.879417912122592 -0.773010905586016 -0.234689203667538 -1.15143754239381 0.0967841729916018 1.22568349631291 -0.446261371083027 0.70419338523041 -0.139413318112369 1.49086445192275 0.81026905516862 0.433408777739661 -1.05292075446599 -0.940589749208628 -0.932376001853691 0.0467823530886077
1978-08-01 0.63402591731926 -0.493715142673537 0.923739535750668 -0.336456168267336 0.761330926420481 1.04943591104029 -0.379906790954613 0.301981355867906 -1.35917645794549 0.435970783299321 0.534857529743891 0.594879901743945 0.547419186096135 0.527712345235418 -0.536356611356933 0.299849908936596 1.54128853326325 -0.614602349571875 -0.45286902413797 -0.765239077121409 0.76609455693566 -0.721074073482794 -0.0193201268125699 -1.42837282142528 -0.682466329353409 -0.277192102069828 1.62755030988032 -0.0352677127196776 0.209040208333502 -0.275718959197959 1.37587652222615 -1.556003533041 -0.399041896938532 0.80156758052024 -0.333153098835579 0.136285791835895
1978-09-01 0.751943575279309 -0.659033878474531 0.985543678680363 0.0833002702621124 0.0431282808844566 0.477208988866902 -0.711518823862499 -0.149001325720505 -0.981679060843414 0.726179720828743 -0.993092332264553 0.397062030905919 0.142477177781927 0.292722147974893 -0.831552252730532 -0.0585833549161139 1.31478117218031 -0.70561187509556 1.89187938523236 -1.31123714134125 -1.14029349965661 0.428882126068569 1.22306696484639 -0.694291701679949 2.00295039363185 -0.610697272386043 -1.78443343999942 2.42116807625523 1.24838453970705 0.720758599065928 0.496198963124484 1.78180343549335 -0.150637714153604 0.446101094964125 -0.221089151752554 -0.0422928444013032
1978-10-01 1.41750870542512 -0.592726160459628 0.487862769046319 -0.227993516681828 -0.144862335787495 -0.318548636072927 -0.673025574940332 0.220919948930077 -0.481562680047979 0.169669368632373 -0.949357926552783 0.0264938464180278 0.314952529543206 0.532134712231606 -1.38553816631257 -0.458067035948115 -0.906496132516297 -1.70862857012556 -0.337757267197896 -2.50573498025856 -0.951547122534535 0.545994639602444 -0.757984841769122 -1.48726407897771 -1.53314192652807 -1.22606877714856 -0.0232371862789382 0.237574577040472 -1.41367507075753 -1.07533857478475 1.07672959764135 -0.872929496936855 1.13391944938746 2.03199739005128 0.396489795577631 0.0137711586545386
1978-11-01 1.41907407950947 -0.145258209111495 0.0438322324722739 -0.329445004418044 -0.392101951136287 -0.738392375166454 -0.584413927599041 0.525887112395554 -0.486374788342044 -0.0240326194124737 -0.154094430400635 -0.643396192389529 0.78101015772918 0.634010276492024 -0.986803623535437 -1.02307070688631 -3.49622546384524 -0.45031492162419 1.10728036964484 -2.11138770990441 0.763663451305264 0.79954828883036 1.33523805148402 -1.47975832457776 1.11609374862281 -0.359639943863167 1.37531124057537 0.499817624219911 1.49419162394128 -0.145553732684059 0.121147952923758 -0.0274871982737633 2.73118564357233 3.07957019636928 0.255078463054659 -0.413875965196692
1978-12-01 1.17659277914199 0.388643809384625 0.204890355824141 -0.182550173458932 -0.207280646847435 -0.292943114511715 0.333014728432056 -0.0231229704808475 1.61856643767732 0.685004034166484 -0.798684080272674 -0.5480310901336 2.10352027539259 0.103510597938033 0.325238531427035 -0.785193054835197 -1.58482242013617 1.20062120781097 0.203627882673362 1.0216741501227 0.228574265494216 0.533227653941269 0.250137459733408 1.22585932914124 -0.614254272222172 2.18221956371318 -0.265993133833271 -0.323086748612371 -0.593249219025866 1.95959863061306 0.920114595456194 -0.148577446962996 -0.631456643884637 -1.52356098636659 -0.271653374427126 0.575146516281104
1979-01-01 1.09830494943871 0.805496748437508 1.03881575049705 0.340946949407501 0.478628111521147 0.79415761992505 1.2705342339825 -1.00739649118257 0.368867375357645 0.263371924587662 -1.05652891789141 0.172110736438998 2.57013086461736 -0.378883287300937 -0.563368196284545 -1.46342747853052 -2.41366922621335 1.23688406859994 -1.3020885939825 2.85594098105794 -0.244586534588284 0.487114932058539 -1.00624383373579 2.76584574787586 -1.19726382365312 1.77287363437415 -0.442921423612 -0.0774010438084548 -1.02407475898397 1.53720496603966 -1.29355702454441 -0.489464886857324 -1.22652641117552 -1.53117882754436 -0.144424367806143 0.234765129175788
